employee_id,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
101844,32,98,DI,Dominant-Influencer,ENTJ,109.51351351351352,32.0,6
101845,52,99,DI,Dominant-Influencer,ISTP,114.0,18.0,3
101846,71,34,DS,Dominant-Steadiness,ISTJ,88.0,16.0,10
101847,23,22,SD,Steadiness-Dominant,INTP,109.51351351351352,27.464839094159714,9
101848,100,41,DI,Dominant-Influencer,INTJ,138.0,39.0,8
101849,56,35,CS,Conscientious-Steadiness,ESFP,95.0,39.0,5
101850,53,72,DC,Dominant-Conscientious,ISFJ,123.0,23.0,4
101851,35,57,ID,Influencer-Dominant,ISTJ,109.51351351351352,25.0,6
101852,29,22,CI,Conscientious-Dominant,ESFJ,135.0,16.0,8
101853,82,53,CI,Conscientious-Influencer,ENTP,109.51351351351352,27.464839094159714,8
101854,64,90,DC,Dominant-Conscientious,ISFP,93.0,19.0,2
101855,85,58,CI,Conscientious-Influencer,ENFP,116.0,20.0,8
101856,83,22,DI,Dominant-Influencer,ISTJ,124.0,18.0,2
101857,71,36,DI,Dominant-Influencer,ENFP,88.0,17.0,7
101858,59,80,DS,Dominant-Steadiness,ENTP,127.0,30.0,6
101859,80,84,CI,Steadiness-Dominant,ESTP,96.0,40.0,1
101860,99,79,SD,Steadiness-Dominant,ENFP,139.0,25.0,7
101861,62,63,DI,Dominant-Influencer,INFP,88.0,23.0,4
101862,63,79,SD,Steadiness-Dominant,ESTJ,109.0,26.0,8
101863,48,22,DC,Dominant-Conscientious,INTP,124.0,40.0,4
101864,21,63,IC,Influencer-Conscientious,INTP,106.0,20.0,4
101865,62,79,SD,Steadiness-Dominant,INFJ,103.0,31.0,2
101866,51,43,SI,Steadiness-Influencer,ENFJ,99.0,33.0,3
101867,74,58,IS,Influencer-Steadiness,ENTJ,92.0,19.0,8
101868,21,86,CI,Dominant-Steadiness,ENTP,100.0,31.0,2
101869,99,43,IC,Influencer-Conscientious,ENFP,113.0,28.0,1
101870,65,56,IS,Influencer-Steadiness,ESFJ,109.51351351351352,33.0,8
101871,82,20,CS,Conscientious-Steadiness,ENFJ,98.0,29.0,2
101872,89,94,CI,Dominant-Steadiness,ISFP,87.0,26.0,2
101873,45,86,SC,Steadiness-Conscientious,INTJ,98.0,27.0,1
101874,48,67,DI,Dominant-Influencer,ENFJ,109.51351351351352,27.464839094159714,3
101875,74,38,IC,Influencer-Conscientious,ENFP,98.0,20.0,3
101876,25,34,IS,Influencer-Steadiness,ISFJ,95.0,26.0,4
101877,60,47,DS,Dominant-Steadiness,INFP,134.0,33.0,10
101878,89,80,IS,Influencer-Steadiness,ENFP,85.0,24.0,4
101879,50,94,DC,Dominant-Conscientious,ISFP,89.0,35.0,10
101880,91,20,DI,Dominant-Influencer,ISFP,115.0,16.0,7
101881,45,56,DC,Dominant-Conscientious,ENFP,117.0,31.0,3
101882,74,87,DS,Dominant-Steadiness,ISFP,133.0,28.0,1
101883,41,78,CI,Conscientious-Influencer,ESTJ,115.0,26.0,1
101884,49,74,DI,Dominant-Influencer,ENFJ,109.51351351351352,27.464839094159714,1
101885,67,72,CD,Conscientious-Dominant,ENTJ,92.0,42.0,1
101886,64,48,DI,Dominant-Influencer,ESTJ,109.51351351351352,27.464839094159714,4
101887,80,63,IS,Influencer-Steadiness,ENFP,88.0,28.0,3
101888,23,48,ID,Influencer-Dominant,ENFJ,109.51351351351352,27.464839094159714,7
101889,43,47,SD,Steadiness-Dominant,ENTP,120.0,24.0,5
101890,84,83,ID,Influencer-Dominant,ESFJ,109.51351351351352,27.464839094159714,4
101891,46,52,SD,Steadiness-Dominant,INFP,86.0,31.0,4
101892,45,76,DC,Dominant-Conscientious,ENTP,105.0,32.0,9
101893,53,49,SI,Steadiness-Influencer,ISFP,109.51351351351352,27.464839094159714,10
101894,66,67,ID,Influencer-Dominant,ESTP,109.51351351351352,36.0,7
101895,41,74,IC,Influencer-Conscientious,ISFP,97.0,32.0,10
101896,97,95,SD,Steadiness-Dominant,INFP,109.51351351351352,27.464839094159714,2
101897,65,90,DC,Dominant-Conscientious,INTP,109.51351351351352,23.0,4
101898,51,64,SI,Steadiness-Influencer,ENFJ,109.51351351351352,27.464839094159714,7
101899,47,90,SD,Steadiness-Dominant,ISTJ,103.0,15.0,2
101900,57,70,SD,Steadiness-Dominant,ISFJ,111.0,33.0,6
101901,81,84,CI,Steadiness-Dominant,ENTP,94.0,30.0,6
101902,60,34,CD,Conscientious-Dominant,INTJ,115.0,35.0,8
101903,34,80,SD,Steadiness-Dominant,ENFP,109.51351351351352,27.464839094159714,6
101904,22,21,CI,Conscientious-Influencer,ISTJ,109.51351351351352,27.464839094159714,6
101905,82,73,SD,Steadiness-Dominant,INFJ,100.0,23.0,1
101906,54,73,CD,Conscientious-Dominant,ENFJ,109.51351351351352,27.464839094159714,8
101907,43,69,ID,Influencer-Dominant,ISTJ,109.51351351351352,27.464839094159714,6
101908,79,87,DS,Dominant-Steadiness,ESTJ,117.0,22.0,6
101909,77,21,SC,Steadiness-Conscientious,ISTP,104.0,37.0,5
101910,39,82,CS,Conscientious-Steadiness,ENTJ,109.51351351351352,27.464839094159714,6
101911,49,56,SD,Steadiness-Dominant,ENTP,96.0,23.0,9
101912,97,73,CI,Influencer-Dominant,INFJ,109.51351351351352,27.464839094159714,6
101913,27,60,ID,Influencer-Dominant,ENTJ,91.0,37.0,6
101914,85,52,DC,Dominant-Conscientious,ENFP,109.51351351351352,29.0,7
101915,24,85,IC,Influencer-Conscientious,ISFP,116.0,16.0,7
101916,91,71,SI,Steadiness-Influencer,INTP,139.0,28.0,4
101917,91,20,IC,Influencer-Conscientious,ENFJ,100.0,22.0,9
101918,39,82,DS,Dominant-Steadiness,ISTP,110.0,31.0,10
101919,74,70,IS,Influencer-Steadiness,INFJ,137.0,40.0,4
101920,69,25,DC,Dominant-Conscientious,ENFJ,107.0,26.0,10
101921,41,62,SD,Steadiness-Dominant,ISFP,128.0,25.0,8
101922,34,41,IS,Influencer-Steadiness,ISFP,96.0,27.0,7
101923,53,44,IS,Influencer-Steadiness,INTP,123.0,20.0,1
101924,21,59,SI,Steadiness-Influencer,ESFJ,130.0,29.0,9
101925,91,90,IS,Influencer-Steadiness,ISFJ,89.0,37.0,7
101926,34,90,DS,Dominant-Steadiness,ESTJ,84.0,21.0,6
101927,33,56,DI,Dominant-Influencer,ENTP,109.51351351351352,24.0,1
101928,71,39,CS,Conscientious-Steadiness,ENFJ,99.0,24.0,4
101929,22,65,SI,Steadiness-Influencer,ISTP,89.0,27.0,1
101930,66,38,CS,Conscientious-Steadiness,ENTP,109.51351351351352,27.464839094159714,10
101931,92,69,IS,Influencer-Steadiness,ESFJ,109.51351351351352,28.0,9
101932,28,74,SC,Steadiness-Conscientious,ESFP,109.51351351351352,27.464839094159714,1
101933,43,33,DC,Dominant-Conscientious,ESFP,136.0,26.0,10
101934,25,58,SI,Steadiness-Influencer,ENFP,118.0,25.0,8
101935,24,71,IS,Influencer-Steadiness,ESFP,84.0,17.0,7
101936,87,62,IS,Influencer-Steadiness,ISFP,100.0,29.0,1
101937,92,65,DC,Dominant-Conscientious,ENTJ,99.0,30.0,1
101938,74,62,ID,Influencer-Dominant,ISTP,81.0,34.0,4
101939,24,84,ID,Influencer-Dominant,ESFP,86.0,23.0,8
101940,94,71,DS,Dominant-Steadiness,ESTP,109.51351351351352,27.464839094159714,4
101941,31,89,IC,Influencer-Conscientious,ESTJ,103.0,32.0,2
101942,27,23,SC,Steadiness-Conscientious,ISTJ,125.0,30.0,7
101943,61,88,CI,Conscientious-Influencer,INTP,109.51351351351352,27.464839094159714,2
101944,52,57,SC,Steadiness-Conscientious,ESFJ,99.0,30.0,9
101945,35,49,CD,Conscientious-Dominant,ISTP,128.0,29.0,8
101946,55,20,CI,Conscientious-Steadiness,ISFP,109.51351351351352,27.464839094159714,6
101947,26,26,CI,Conscientious-Influencer,ENFJ,122.0,22.0,8
101948,75,54,ID,Influencer-Dominant,ENTP,108.0,26.0,4
101949,92,89,DC,Dominant-Conscientious,INFJ,86.0,27.0,1
101950,98,76,DS,Dominant-Steadiness,INTP,84.0,31.0,5
101951,75,28,DC,Dominant-Conscientious,ESTP,125.0,22.0,1
101952,44,35,CI,Dominant-Conscientious,INTJ,116.0,17.0,3
101953,60,60,CD,Conscientious-Dominant,ENFJ,128.0,33.0,2
101954,43,88,IS,Influencer-Steadiness,INTJ,108.0,25.0,1
101955,79,82,CS,Conscientious-Steadiness,ESFJ,113.0,27.0,7
101956,46,62,SI,Steadiness-Influencer,INFJ,121.0,21.0,4
101957,95,35,DS,Dominant-Steadiness,INFP,139.0,16.0,2
101958,24,70,IC,Influencer-Conscientious,ESFJ,109.51351351351352,24.0,4
101959,92,72,IS,Influencer-Steadiness,INFP,101.0,24.0,3
101960,78,46,SC,Steadiness-Conscientious,ENFP,82.0,19.0,7
101961,75,57,IS,Influencer-Steadiness,ENFP,95.0,25.0,2
101962,23,96,CI,Influencer-Dominant,ENTP,99.0,30.0,9
101963,51,92,SI,Steadiness-Influencer,ESFP,105.0,31.0,4
101964,91,87,CI,Conscientious-Influencer,INTP,118.0,27.0,10
101965,43,40,SI,Steadiness-Influencer,INFP,113.0,17.0,6
101966,67,24,IC,Influencer-Conscientious,ENFP,115.0,38.0,6
101967,20,74,CI,Conscientious-Influencer,ISTP,109.51351351351352,27.464839094159714,7
101968,37,61,SC,Steadiness-Conscientious,INFJ,98.0,26.0,9
101969,73,21,SC,Steadiness-Conscientious,INTP,109.51351351351352,27.464839094159714,1
101970,88,53,SC,Steadiness-Conscientious,ENFJ,90.0,21.0,1
101971,41,96,SC,Steadiness-Conscientious,ENFJ,97.0,26.0,5
101972,94,51,IC,Influencer-Conscientious,ISFP,120.0,20.0,3
101973,61,32,CI,Conscientious-Influencer,ENTP,109.0,30.0,2
101974,81,23,CS,Conscientious-Steadiness,ISFP,109.51351351351352,27.464839094159714,8
101975,60,55,IC,Influencer-Conscientious,ISTJ,106.0,30.0,4
101976,25,80,SI,Steadiness-Influencer,ESFJ,109.51351351351352,27.464839094159714,2
101977,42,64,CS,Conscientious-Steadiness,ISFJ,135.0,25.0,9
101978,37,37,SI,Steadiness-Influencer,ENFP,139.0,35.0,2
101979,34,74,SD,Steadiness-Dominant,INFP,98.0,39.0,1
101980,32,65,IC,Influencer-Conscientious,ESFJ,139.0,19.0,9
101981,70,48,IS,Influencer-Steadiness,ENFP,109.51351351351352,27.464839094159714,5
101982,41,41,SC,Steadiness-Conscientious,INFJ,108.0,35.0,5
101983,89,25,DI,Dominant-Influencer,ISFP,119.0,27.0,1
101984,20,35,CD,Conscientious-Dominant,ENFP,125.0,27.0,1
101985,43,62,CI,Influencer-Conscientious,ENFP,98.0,16.0,7
101986,37,64,SC,Steadiness-Conscientious,ISTJ,131.0,28.0,7
101987,100,48,ID,Influencer-Dominant,INFJ,119.0,32.0,4
101988,43,51,ID,Influencer-Dominant,INFJ,109.0,41.0,5
101989,76,34,DS,Dominant-Steadiness,ENFP,91.0,18.0,4
101990,88,45,SI,Steadiness-Influencer,ENTJ,109.51351351351352,27.464839094159714,5
101991,84,69,CD,Conscientious-Dominant,ISFJ,132.0,25.0,4
101992,49,67,IC,Influencer-Conscientious,ENFP,110.0,30.0,5
101993,20,37,SC,Steadiness-Conscientious,ESFP,135.0,45.0,8
101994,96,55,SI,Steadiness-Influencer,ENFJ,90.0,20.0,4
101995,26,42,SC,Steadiness-Conscientious,ENTP,134.0,41.0,8
101996,52,78,DS,Dominant-Steadiness,INTP,109.51351351351352,24.0,6
101997,23,44,DC,Dominant-Conscientious,ISTP,109.51351351351352,27.464839094159714,1
101998,42,21,CS,Conscientious-Steadiness,ENFP,109.51351351351352,19.0,2
101999,76,68,DC,Dominant-Conscientious,INFP,90.0,25.0,8
9129,28,51,IC,Influencer-Conscientious,ESFP,93.0,36.0,2
9015,26,42,SC,Steadiness-Conscientious,ENTP,134.0,41.0,8
5237,99,61,DS,Dominant-Steadiness,ESFP,121.0,30.0,10
2722,83,22,DI,Dominant-Influencer,ISTJ,124.0,18.0,2
3015,81,55,CD,Conscientious-Dominant,ESFP,87.0,22.0,6
1942,55,54,CD,Conscientious-Dominant,ISFP,109.51351351351352,27.464839094159714,8
2096,27,62,SD,Steadiness-Dominant,ISFJ,109.51351351351352,27.464839094159714,4
4177,41,22,DS,Dominant-Steadiness,ENTJ,109.51351351351352,27.464839094159714,8
9801,37,64,SC,Steadiness-Conscientious,ISTJ,131.0,28.0,7
3452,60,65,ID,Influencer-Dominant,ESFJ,90.0,38.0,7
